Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Email,City,State,Country,Marital_Status,Job_Title,Department,Employment_Type,Work_Location,Work_Shift,Hire_Date,Employment_Status,Base_Salary,Annual_Bonus,Performance_Rating,Skills,Languages_Spoken
E000108,Gregory,Guzman,Female,17-08-1987,thompsonmichael@hotmail.com,Jenniferhaven,North Dakota,UK,Married,Sales Executive,Marketing,Part-time,"PSC 7604, Box 5256, APO AA 46865",Night,31-07-2024,Resigned,65222,10780,5,Communication,Spanish
E000109,Christopher,Green,Female,27-06-1996,qperez@merritt.com,West Elizabeth,Nevada,India,Married,Data Analyst,Operations,Part-time,"210 Christopher Park, Hernandezside, AL 40423",Morning,19-09-2022,On Leave,107373,17216,1,Excel,French
E000110,James,Reyes,Female,08-09-1970,allison59@yahoo.com,Watersberg,Iowa,UK,Single,HR Manager,Marketing,Part-time,"121 Elizabeth Point, Bookerport, TX 69493",Night,27-01-2022,Terminated,153684,8988,2,Python,Hindi
E000111,Amber,Gray,Male,07-04-1973,jenkinsbrittany@munoz.net,Bookerside,South Carolina,Germany,Single,Marketing Specialist,Operations,Contractor,"02678 Robin Via, New Katherinebury, IL 92619",Night,18-02-2019,Resigned,40965,8953,2,Excel,Hindi
E000112,Justin,Davis,Male,21-08-1981,bberry@wong-fuller.org,South Tinaburgh,Utah,Canada,Divorced,Accountant,Marketing,Contractor,"PSC 0490, Box 4871, APO AP 81802",Night,03-11-2017,On Leave,54538,5794,3,SQL,English
E000113,Andrew,Simon,Other,25-09-1977,laura71@taylor.com,West Lindahaven,Maryland,Canada,Single,Data Analyst,Finance,Part-time,"6339 Miller Key Apt. 230, West Andrew, SD 22182",Night,28-08-2023,On Leave,138066,3574,2,SQL,French
E000114,Wendy,Barry,Other,24-12-1996,stephaniewilson@gmail.com,West Shannonland,New Hampshire,Canada,Single,Software Engineer,Operations,Full-time,"USNV Smith, FPO AP 17437",Morning,18-05-2020,Terminated,143252,16301,5,Communication,Hindi
E000115,Michael,Wilson,Female,19-06-1971,aortiz@yahoo.com,Troyside,Wisconsin,Germany,Divorced,Software Engineer,Operations,Contractor,"395 Campbell Ridge, New Tina, WV 82227",Night,02-03-2022,Resigned,169182,684,2,Excel,German
E000116,Jacqueline,Williams,Male,04-09-1996,nancybridges@gmail.com,New Josephside,Montana,India,Married,Marketing Specialist,Sales,Contractor,"0865 Jensen Shore, South Oliviashire, MN 26074",Evening,05-05-2023,On Leave,188338,4233,4,Leadership,French
E000117,Jason,Ho,Other,31-03-1980,lesteven@hotmail.com,Martinbury,California,Germany,Divorced,Marketing Specialist,Operations,Part-time,"95217 Andrea Trail, Lake Valerie, AL 88300",Evening,08-12-2017,Terminated,128806,16961,1,Java,French
E000118,Beth,Martinez,Female,03-05-1990,kevindavis@ramirez.org,New Derek,Indiana,India,Divorced,Accountant,Finance,Full-time,"USCGC Obrien, FPO AA 71316",Night,25-12-2019,On Leave,167982,12997,3,Leadership,French
E000119,Ruth,Hamilton,Female,27-03-1976,keith11@yahoo.com,Michelleport,South Dakota,India,Married,Accountant,Marketing,Full-time,"937 Kim Street Suite 028, New Kevin, MA 14739",Night,18-12-2019,Resigned,140989,8007,3,Communication,Hindi
E000120,Matthew,Williams,Other,08-08-1997,mayssean@hotmail.com,West Brendamouth,Georgia,UK,Divorced,Marketing Specialist,Finance,Part-time,"1323 Angela Prairie Suite 852, South Deborahfort, PA 03397",Morning,19-04-2018,Active,120982,16611,5,Leadership,Spanish
E000121,Ana,Lucas,Female,21-07-1983,whernandez@sanchez.com,Alexisbury,New Mexico,USA,Single,Data Analyst,HR,Full-time,"86153 Hubbard Extensions, Lake Susan, OK 73700",Evening,27-09-2022,Active,151626,2328,1,Java,German
E000122,Ryan,Bautista,Male,20-05-1979,alicia59@yahoo.com,Scottburgh,New Mexico,USA,Divorced,Sales Executive,Operations,Contractor,"788 Jeremy Branch Suite 275, Julieborough, AL 98993",Morning,13-08-2022,On Leave,149176,19115,4,Java,Spanish
E000123,David,Jackson,Female,12-11-1968,khanheather@armstrong.com,Port Christophermouth,New Hampshire,UK,Divorced,HR Manager,Finance,Full-time,"719 Bryan Knoll Apt. 832, North Kathleenview, NE 32910",Evening,17-10-2019,Terminated,161278,9019,5,SQL,German
E000124,Brian,Martinez,Male,16-08-1991,lopeztimothy@cruz-herrera.org,Lake Davidside,Alabama,India,Divorced,Software Engineer,Marketing,Full-time,"71238 Olivia Junctions, Duffybury, MO 06534",Night,10-10-2018,Resigned,152409,16814,2,Python,Spanish
E000125,Kimberly,Campbell,Male,08-10-1980,adrienne51@hotmail.com,Port Danielle,Arizona,India,Divorced,Data Analyst,Sales,Contractor,"2239 Garcia Ports Suite 543, Anthonychester, HI 50174",Morning,08-06-2018,Terminated,53419,9255,1,Excel,English
E000126,Michael,Mcconnell,Other,01-05-2003,montoyarhonda@whitehead-hunter.org,New Carolyn,New Jersey,UK,Divorced,Marketing Specialist,Sales,Full-time,"8897 Erica Streets Apt. 171, New Amyfurt, WY 80931",Morning,01-10-2021,Resigned,80015,18093,4,Communication,French
E000127,Michael,Norton,Other,05-12-1969,bandrews@alexander-brown.com,Cooperfurt,Indiana,Canada,Divorced,Data Analyst,IT,Part-time,"548 Mccarthy Inlet, Kirbyburgh, NJ 87723",Evening,21-11-2022,Active,152096,5782,3,Power BI,English
E000128,Harry,Thomas,Other,20-10-1990,james41@gmail.com,East Bryanchester,Hawaii,Canada,Married,Sales Executive,Marketing,Full-time,"669 Jonathan Union Apt. 728, South James, HI 54436",Morning,08-01-2024,Active,137059,1234,1,Java,German
E000129,Jenna,Brock,Female,15-08-1975,zcain@kaufman.com,Lake Russell,Mississippi,Germany,Married,Software Engineer,Sales,Full-time,"89917 Schmitt Skyway Suite 201, East Kathleenborough, CA 88594",Evening,12-09-2022,On Leave,140687,5205,3,Communication,Hindi
E000130,Amber,Kemp,Other,26-05-1992,sonyajuarez@garcia.info,North Jasonbury,Wisconsin,UK,Married,Software Engineer,HR,Full-time,"7117 Heath Trail Suite 389, Lake Veronicatown, WI 57645",Night,14-10-2023,On Leave,117939,1420,5,Java,Hindi
E000131,Collin,Young,Other,19-11-1972,martinryan@miller-dyer.com,South Robertview,Utah,UK,Single,Data Analyst,Sales,Full-time,"03886 Weaver Shoals, Port Carolyn, HI 78942",Evening,15-05-2025,Terminated,179213,17152,1,SQL,Spanish
E000132,Tonya,Sutton,Female,20-10-1977,keithpoole@gmail.com,West Jonathanbury,Iowa,Germany,Single,Sales Executive,Marketing,Part-time,"9127 Carlson Bridge Suite 076, Branditon, FL 86319",Evening,26-11-2019,Resigned,135878,9596,1,Java,Hindi
E000133,Morgan,Williamson,Other,22-08-1975,matthewsullivan@hotmail.com,West Christopher,Hawaii,Canada,Single,HR Manager,Marketing,Contractor,"86927 Penny Mews Suite 195, South Andrew, WY 46617",Evening,30-09-2024,Resigned,194899,19488,1,Power BI,French
E000134,James,Farmer,Female,28-04-2000,wesley56@brown.com,Carlyview,Washington,Canada,Married,Accountant,HR,Full-time,"98526 Jacqueline Summit, Gonzalezmouth, MI 79915",Morning,30-12-2023,Active,92623,4355,3,Java,Spanish
E000135,Michael,Conley,Female,20-09-1987,ryan71@gmail.com,Port Andrew,Arizona,USA,Divorced,Accountant,Sales,Contractor,"9323 Kevin Drive Suite 236, Port Jeremyhaven, HI 07894",Morning,18-05-2018,Resigned,105450,19689,4,Excel,French
E000136,Victor,Holmes,Male,01-09-1964,hopkinsjacqueline@houston-arias.com,Adrianamouth,Maryland,USA,Single,Software Engineer,Sales,Part-time,"650 Eric Road, Obrienberg, OR 04649",Night,02-03-2018,Active,123426,17922,5,Python,English
E000137,William,Guerra,Male,04-08-1973,taylorsharon@yahoo.com,Port Jane,Wisconsin,USA,Married,Software Engineer,Finance,Part-time,"481 Lorraine Walk, East Jocelynborough, DE 17177",Evening,18-02-2023,Resigned,147845,17715,4,Excel,Hindi
E000138,Julia,West,Other,22-02-1967,richardboyd@garcia.com,Port Jason,Minnesota,India,Divorced,Software Engineer,Marketing,Contractor,"39838 Brian View Suite 243, Smithfurt, WI 38842",Morning,12-06-2017,Active,183371,8261,2,Python,French
E000139,Richard,Barnett,Female,27-10-1966,lesliesantos@baker-chang.org,Micheleton,Vermont,Germany,Divorced,Software Engineer,Marketing,Part-time,"3115 Lauren Manor Apt. 529, New Williamville, OH 85675",Night,29-10-2021,Resigned,73585,13765,4,Power BI,English
E000140,Peter,Lewis,Male,22-10-1965,deanrodriguez@cook-rios.com,New Marioside,Colorado,Canada,Divorced,Marketing Specialist,Finance,Full-time,"728 Moore Highway, Richardfort, IN 59253",Morning,15-02-2018,On Leave,139225,5944,1,Power BI,French
E000141,Gregory,Cook,Male,30-09-1983,julierubio@cisneros.com,Port John,Mississippi,India,Married,Marketing Specialist,Marketing,Contractor,"4819 James Brook, Andrewmouth, TX 58618",Evening,23-05-2016,Terminated,94044,7126,1,Communication,Hindi
E000142,Robin,Kelley,Male,16-12-1993,robynhorton@yahoo.com,South Ianchester,New Jersey,UK,Single,Sales Executive,Operations,Part-time,"1797 Stephanie Via, Richview, MD 77645",Night,01-11-2015,Resigned,139556,16864,4,SQL,Hindi
E000143,Manuel,Davis,Male,19-04-1984,wardjulie@hotmail.com,Kevinview,Alaska,Germany,Single,Marketing Specialist,HR,Full-time,"552 Jeff Forge, South James, HI 89768",Morning,12-03-2019,On Leave,32693,5263,2,Java,English
E000144,Todd,Huynh,Other,22-07-1996,cummingscarlos@yahoo.com,Hensonside,Mississippi,India,Married,Accountant,HR,Contractor,"44811 Tiffany Alley Suite 584, Anthonyshire, UT 40286",Morning,02-03-2023,Resigned,125259,15300,4,Java,English
E000145,Francis,Price,Male,30-06-1999,ashley25@taylor-burns.com,Staceyberg,North Carolina,India,Married,Software Engineer,Operations,Contractor,"7053 Micheal Trail Suite 206, Justinstad, CA 33031",Morning,01-04-2022,Resigned,55939,2793,1,Power BI,German
E000146,Samuel,Hull,Other,08-09-1967,tammy62@gmail.com,West Aaronfort,Arizona,UK,Single,Marketing Specialist,IT,Full-time,"0982 Lee Stream Suite 766, Port Clayton, MN 69394",Night,06-11-2017,Terminated,182906,2892,2,Communication,English
E000147,Hannah,Woodard,Female,09-04-1998,reneejohnson@gmail.com,West Kimberlystad,Idaho,India,Married,Software Engineer,Marketing,Part-time,"Unit 2395 Box 3336, DPO AE 43250",Night,22-10-2024,Resigned,48047,1198,1,Java,German
E000148,Laura,Rodriguez,Other,05-06-1997,samantha52@yahoo.com,North Alexandramouth,Tennessee,India,Single,Software Engineer,HR,Part-time,"74050 Donna Mission, Wardborough, MA 29617",Night,21-11-2020,Resigned,56105,18756,3,Communication,German
E000149,Thomas,Valdez,Male,13-06-2001,melodyholmes@yahoo.com,Port Ericburgh,Colorado,USA,Married,Sales Executive,Sales,Full-time,"854 Moreno Ville, South Joseph, NM 55482",Morning,11-07-2019,Terminated,105766,18276,2,Python,English
E000150,Vickie,Lloyd,Female,08-07-1975,lauren93@smith-larson.net,Timville,Arizona,UK,Married,Accountant,IT,Full-time,"13763 Carroll Bypass, Davisburgh, NV 81380",Morning,03-06-2019,On Leave,176779,1883,5,Communication,Hindi
E000151,Jennifer,Cruz,Female,06-10-1976,krowland@mcdonald-brown.com,East Christopher,Maine,UK,Divorced,HR Manager,IT,Contractor,"42886 Matthew Rue Apt. 284, West Joshuastad, CO 69666",Night,03-08-2018,Resigned,183048,797,3,SQL,German
E000152,Phyllis,Mitchell,Other,24-11-2000,olowe@hotmail.com,Port Stacey,California,UK,Married,HR Manager,Finance,Contractor,"343 Martin Course Suite 183, Emilybury, LA 58551",Night,08-11-2015,On Leave,74262,8209,3,Leadership,German
E000153,Richard,Sanders,Female,27-02-1975,zkim@boyer.net,Monroeborough,Arkansas,Germany,Single,Data Analyst,Finance,Contractor,"Unit 6374 Box 1690, DPO AE 97485",Night,28-11-2019,Active,155117,8235,1,Power BI,Spanish
E000154,Gwendolyn,Hendricks,Other,09-01-2002,spencerjenna@brown.org,Zamorabury,South Dakota,UK,Married,Software Engineer,IT,Full-time,"85706 Arnold Plains Apt. 646, East Emily, PA 76558",Evening,21-01-2016,Active,53776,16538,2,SQL,French
E000155,Patricia,Brewer,Female,06-03-1998,jasonthompson@gmail.com,Andrewsborough,Arizona,Canada,Married,Sales Executive,HR,Full-time,"16546 Lester Trail, Curryburgh, SD 25870",Evening,05-03-2018,On Leave,191152,15257,3,Power BI,English
E000156,Angela,Pena,Other,29-02-2000,zdodson@gmail.com,Garyland,Ohio,Germany,Married,Software Engineer,Operations,Full-time,"094 Foster Lake, Lake Brian, ME 77760",Morning,31-12-2024,On Leave,158376,8050,3,SQL,Hindi
E000157,John,Black,Male,02-12-1974,estewart@walker.net,West Kimberly,Wyoming,Germany,Single,HR Manager,Finance,Contractor,"95168 Carter Branch Apt. 166, Amymouth, NY 55667",Morning,18-09-2019,On Leave,167848,5947,5,Excel,Spanish
E000158,Chad,Richardson,Other,03-05-2002,adrienneashley@randall-lynn.com,Danielton,Indiana,Canada,Single,Software Engineer,Finance,Full-time,"79391 Joel Rapids, Williamfurt, ND 27098",Night,26-08-2020,On Leave,122787,9617,5,SQL,Hindi
E000159,Stacey,Lyons,Other,08-01-1972,murphycrystal@aguilar.com,Gabrielfurt,North Dakota,UK,Married,Software Engineer,HR,Contractor,"418 Nelson Way Suite 491, East Tinaburgh, NH 30987",Morning,02-04-2020,Terminated,157948,1892,4,Communication,Spanish
E000160,Mary,Gonzalez,Male,19-08-1967,fhoward@gmail.com,Cantuburgh,Pennsylvania,Canada,Single,Accountant,Marketing,Part-time,"17565 Cole Glen, Snowfort, MA 25443",Morning,09-08-2019,Terminated,85016,3424,4,Excel,Spanish
E000161,Teresa,Wong,Other,20-05-1989,justin71@lawrence.com,Dawnchester,Indiana,India,Divorced,Accountant,Finance,Contractor,"2935 Quinn Springs, Hamiltonfurt, IA 31381",Morning,05-03-2018,Terminated,170546,9450,2,SQL,English
E000162,Cameron,Small,Other,14-05-1967,robertreyes@gmail.com,Harrisonshire,Connecticut,USA,Divorced,Accountant,Marketing,Contractor,"9417 Amber Crest, Lake Bobbyshire, CO 55973",Evening,16-02-2020,Terminated,51959,13418,1,Power BI,English
E000163,Jamie,Guerrero,Female,15-10-1983,brittanypugh@gmail.com,South Katrinaport,Missouri,USA,Married,Sales Executive,Sales,Contractor,"82497 Rivera Meadow Suite 906, Carterside, HI 86212",Night,03-04-2023,On Leave,166602,2015,2,Java,Hindi
E000164,Jennifer,Valentine,Other,28-08-1976,farrellkristie@stewart-gordon.biz,Greenfort,Montana,India,Married,Sales Executive,HR,Contractor,"064 Miranda Inlet, Jessicaburgh, PA 34619",Evening,21-08-2017,Resigned,149101,4833,1,Java,Spanish
E000165,Sherry,Cooper,Female,21-07-1973,randy17@rodriguez-jordan.biz,South Cheyenneville,West Virginia,USA,Divorced,Marketing Specialist,Marketing,Part-time,"51019 Joseph Springs Suite 584, East Jamesstad, KS 34229",Evening,27-11-2021,On Leave,33748,9894,2,Communication,German
E000166,Andrew,Gill,Male,13-11-1968,mhowell@gmail.com,Jasonborough,Pennsylvania,India,Divorced,Software Engineer,Marketing,Contractor,"890 Julie Union Apt. 219, Crystaltown, UT 65213",Evening,17-12-2023,Active,43545,15942,1,Communication,Spanish
E000167,Tracy,Carey,Female,04-08-1989,kelly73@peterson.com,Amberfort,North Carolina,India,Single,HR Manager,Marketing,Contractor,"4417 Armstrong Bridge, Williamberg, MO 56931",Night,11-11-2022,Resigned,157659,9065,2,Leadership,Spanish
E000168,Erin,Morrison,Female,25-09-1974,lmoyer@mcknight-garcia.com,Jasonborough,Kansas,USA,Married,Software Engineer,Operations,Part-time,"USCGC Olson, FPO AA 68535",Night,03-07-2022,Terminated,195838,565,1,Java,Hindi
E000169,Robert,Kelly,Male,10-03-1981,johnsonalejandro@gmail.com,Quinnmouth,Massachusetts,India,Single,Accountant,Operations,Full-time,"783 Martha Springs Apt. 113, Floreston, GA 42834",Night,15-09-2023,Terminated,103530,7412,2,Communication,French
E000170,Benjamin,George,Female,29-03-1999,mmartinez@salinas.com,South Richard,Minnesota,USA,Divorced,Accountant,Finance,Contractor,"78290 Lopez Pass, Port Danielmouth, MI 58890",Morning,17-05-2023,Active,123557,18402,3,Java,Spanish
E000171,Stacey,Howard,Male,23-04-1985,kentjohnson@gmail.com,Port Devon,Missouri,UK,Single,Software Engineer,Operations,Full-time,"639 Daniels Lights, Kevinchester, WY 85134",Morning,05-05-2025,Active,91087,10077,2,Communication,Hindi
E000172,Valerie,Mcgee,Other,25-06-2000,websterlauren@estes.biz,Dawnfort,Maryland,USA,Divorced,Sales Executive,Operations,Contractor,"USS Higgins, FPO AP 28222",Evening,11-08-2022,Terminated,98840,10315,3,Communication,Hindi
E000173,Jonathan,Chapman,Other,30-07-2002,mwalker@hotmail.com,South Connie,Massachusetts,USA,Single,Marketing Specialist,Operations,Part-time,"992 Cook Passage Suite 596, Janetville, SD 78460",Morning,02-09-2023,On Leave,148451,12834,4,Communication,Spanish
E000174,Todd,Lowe,Female,13-06-1968,klewis@martin.com,Jamesberg,Hawaii,UK,Married,Software Engineer,Sales,Full-time,"67024 Zimmerman Creek, South Danielton, SD 23673",Evening,07-11-2021,Active,81005,2314,4,SQL,French
E000175,Michael,Turner,Other,12-08-1975,james12@gmail.com,Marisaville,Florida,Germany,Married,Software Engineer,Sales,Contractor,"1500 Boyd Burgs, Collinsfort, WV 78060",Evening,10-01-2024,Terminated,69353,4412,4,Power BI,German
E000176,Paul,Bolton,Male,13-06-1974,xanderson@johnson.com,Bergerside,Maine,USA,Married,Marketing Specialist,Marketing,Contractor,"0079 Wright Groves Suite 919, Lake Rachelchester, ND 69824",Evening,17-09-2015,On Leave,82733,3883,2,Communication,English
E000177,Aaron,Romero,Other,04-11-2000,gward@wallace.info,Lake Jacobbury,Kentucky,India,Married,Sales Executive,HR,Full-time,"3120 Parker Port, West Nicolestad, UT 48869",Night,17-02-2017,Resigned,95318,11384,5,Excel,Spanish
E000178,Crystal,Duncan,Male,23-01-1971,mmontes@hotmail.com,Bradleyland,New Hampshire,Canada,Married,HR Manager,Finance,Contractor,"01012 Amanda Fords Apt. 336, Edwardbury, OR 88139",Evening,13-08-2019,Active,184736,10051,1,Power BI,German
E000179,Jenna,Cruz,Other,21-05-1965,paulalexander@king.com,South Valerie,Missouri,UK,Married,Marketing Specialist,Finance,Full-time,"454 Meadows Square Apt. 217, West Dianamouth, LA 46152",Morning,27-04-2023,On Leave,97172,8216,2,Power BI,German
E000180,Laura,White,Female,25-06-1981,gmiller@booker.com,New Nancychester,West Virginia,USA,Divorced,Software Engineer,Sales,Full-time,"10896 Nicholas Wells, West Sarah, FL 12841",Morning,17-12-2017,On Leave,123264,11695,4,Power BI,Spanish
E000181,Margaret,Ruiz,Other,05-10-1991,kathryn49@gmail.com,Jasmineview,North Carolina,UK,Divorced,Data Analyst,IT,Contractor,"PSC 0915, Box 3495, APO AE 36311",Morning,05-06-2016,On Leave,56736,7902,2,Java,English
E000182,Daniel,Chan,Other,13-02-2002,parkeremily@simmons.com,East Shari,Hawaii,UK,Divorced,Software Engineer,IT,Full-time,"413 Preston Falls, Edwardville, IL 27120",Evening,09-05-2016,On Leave,142859,13187,1,Java,Hindi
E000183,Ryan,Dominguez,Other,18-12-1972,robertvasquez@hotmail.com,Hernandezchester,Alaska,India,Divorced,Software Engineer,HR,Contractor,"66725 Jill River Apt. 424, Rachelville, DC 14443",Night,04-11-2022,Terminated,142181,17573,3,Power BI,Spanish
E000184,Megan,Jones,Male,29-11-1983,toddsmall@williams.org,Fordbury,New Jersey,India,Single,Marketing Specialist,Operations,Full-time,"04090 Russell Tunnel Suite 921, New Leon, NE 45059",Morning,28-08-2019,Active,161926,12288,2,Python,French
E000185,Brian,Munoz,Male,11-08-1979,stephenmoore@gmail.com,Mooreside,Connecticut,USA,Single,Software Engineer,HR,Part-time,"452 Emily Crossing Apt. 944, Marshallburgh, NC 02671",Evening,01-02-2018,Resigned,120084,14210,5,Leadership,German
E000186,Gary,Miller,Female,24-05-1989,hahnkevin@hotmail.com,West Danielmouth,Colorado,USA,Divorced,Data Analyst,IT,Part-time,"120 Michael Overpass Apt. 291, South Marilyn, CA 82979",Evening,19-02-2018,Active,199695,6884,3,Excel,English
E000187,Sandra,Bush,Male,14-12-1975,hannahmoreno@washington.com,Thomasview,Indiana,UK,Single,Sales Executive,Finance,Contractor,"157 Green Fort, Lake Angela, MS 77738",Evening,20-06-2019,Resigned,37392,19541,3,Excel,French
E000188,Tiffany,Mcpherson,Other,25-03-1976,xmoss@gmail.com,Port Kimberlytown,Utah,UK,Married,Data Analyst,Finance,Full-time,"42340 Laura Common Apt. 382, Port Johnville, CA 53493",Night,22-02-2016,Resigned,85680,10559,1,Excel,German
E000189,Crystal,Rowe,Other,06-09-1997,ojohnson@gmail.com,New Tara,Massachusetts,UK,Single,HR Manager,IT,Full-time,"1435 Cynthia Ridge Apt. 354, Jameschester, KY 53321",Morning,09-04-2022,Terminated,80859,18125,4,Leadership,German
E000190,Alexandra,Fernandez,Male,02-06-1978,robert33@cruz.net,West Christine,Connecticut,India,Divorced,Marketing Specialist,Marketing,Contractor,"50329 Edwards Court, Paigeside, HI 48290",Evening,26-03-2024,On Leave,155657,3688,1,Excel,Spanish
